ID,Text
12238,Trabalho muito bom; s faltou uma introduo para uma melhor abordagem do tema proposto.
12239,O artigo de opinio no apresenta a estrutura esperada para esse tipo de gnero textual. Mas; de uma maneira geral; o trabalho revela uma anlise crtica das atividades de produo de texto nas escolas pblicas e privadas.
12242,O trabalho est bem apresentado; entretanto deveria ter comentado o que foi observado; detalhando mais. Entretanto; otexto est muito genrico em alguns momentos.
12243,O trabalho no faz referncias a aspectos importantes que deveriam ter sido observados no vdeo; segundo sugerido no Item 4 de PROCESSO para realizar o trabalho; ficando; pois; muito superficial.
12244,Introduo retirada da internet e o quadro poderia ter sido mais resumido e direto.
12245,Introduo retirada da internet e o quadro poderia ter sido mais resumido e direto.
12246,"O trabalho no faz qualquer referncia perspectiva inclusiva da escola regular: qualquer escola; independente de sua perspectiva; vai promover a incluso s porque tem professor especializado? Logo; o conceito e compreenso de \""incluso\"" no est explicitado. Tambm no h referncia s estratgias adotadas pelos professores para promover a aprendizagem e participao dos alunos; nem participao dos pais na vida escolar. Tampouco so comentados os cdigos e linguagens utilizados na escola a qual o Vdeo se refere. Todos estes so aspectos essenciais e pelo menos alguns deles deveriam ter sido comentados. O trabalho resumiu-se a apenas 1 pgina. "
12247,O trabalho fugiu um pouco do tema proposto; tambm faltou o quadro com as dificuldades; as causas e as possibilidades de se colocar em prtica os novos paradigmas educacionais.
12248,O trabalho fugiu um pouco do tema proposto; tambm faltou o quadro com as dificuldades; as causas e as possibilidades de se colocar em prtica os novos paradigmas educacionais.
12249,A equipe (5 pessoas) deveria ter se empenhado mais...Porm; deixam de comentar aspectos importantes como: estratgias de ensino que promovem aprendizagem; cdigos de comunicao e linguagem e participao; etc. Comentrio muito focado em acessibilidade.
12250,Trabalho retirado do link:http://www.ucs.br/etc/conferencias/index.php/anpedsul/9anpedsul/paper/viewFile/2408/931
12251,Texto bem desenvolvido; mas seu contedo no revela a anlise do ensino de produo de texto nas escolas pblicas e particulares.
12252,Embora o trabalho no possua a estrutura de um artigo de opinio; focaliza a anlise das atividades de produo de texto na escola pblica
12254,O trabalho no apresenta a estrutura de artigo de opinio; mas analisa o trabalho da produo de texto em escolas pblicas e particulares.
12255,Trabalho bom; o tema foi abordado de forma satisfatria.
12257,O trabalho apresenta uma discusso sobre a realidade do ensino de produo de texto; mas no possui a estrutura de um artigo de opinio.
12258,"O trabalho no evidencia quais aspectos foram observados no Vdeo. Para fazer a tarefa desta Webquest foram dadas orientaes (V. Processo; item 4) para guiar o olhar e a escuta dos alunos. Contudo; os comentrio s vagamente se referem a cdigos e linguagens; que como o nome indica; no \""so adaptaes...\"" Qual a posio dos pais frente s estratgias e quais so estas estratgias ( pelo menos algumas delas) para a incluso dos alunos? uma pena que o Vdeo no tenha sido priorizado; pois representa um grande oportunidade de se aprender mais sobre Incluso Escolar. "
12260,Texto bem desenvolvido; mas seu contedo no revela a anlise do ensino de produo de texto nas escolas pblicas e particulares.
12261,O artigo de opinio no apresenta a estrutura esperada para esse tipo de gnero textual. Mas; de uma maneira geral; o trabalho revela uma anlise crtica das atividades de produo de texto nas escolas pblicas e privadas.
12262,O trabalho no possui estrutura de artigo de opinio. Alm disso; faltou uma discusso crtica sobre as atividades de escrita na escola. O grupo no apresentou a ficha comprobatria das observaes.
12263,O trabalho no apresenta a estrutura de um artigo de opinio; mas faz alguma discusso sobre o ensino de escrita na escola (pblica e particular). Faltou anexar a ficha comprobatria das observaes.
12265,Embora o trabalho no possua a estrutura de um artigo de opinio; focaliza a anlise das atividades de produo de texto na escola pblica
12266,Bom trabalho.
12267,O trabalho faltou uma introduo e o quadro poderia ter sido mais abrangente a respeito do tema proposto.
12268,Parte do trabalho retirado do link:http://www.virtualeduca2005.unam.mx/memorias/aiesad/Mesa1/Sabrosa.pdf
12269,Trabalho bom; mas faltou uma introduo para melhor abordar o contedo.
12271,O trabalho faltou uma introduo e o quadro poderia ter sido mais abrangente a respeito do tema proposto.
12273,Este trabalho tambm foi apresentado por Amanda Rita; em parceria com Cndida Valria.
12274,Trabalho retirado do link: http://www.mundodosfilosofos.com.br/vanderlei.htm
12275,Trabalho muito bom. Vocs demonstram que assistiram o vdeo com ateno. Da um trabalho objetivo e bem fundamentado. Parabns a todos!
12276,Parabns! Excelente trabalho.
12277,O trabalho faltou uma introduo e o quadro poderia ter sido mais abrangente a respeito do tema proposto. Faltou tambm a capa e a contra capa que so indispensveis.
12278,Trabalho bom; mas faltou uma introduo para melhor abordar o contedo.
12279,O trabalho faltou uma introduo e o quadro poderia ter sido mais resumido e direto.
12286,Trabalho bom; mas faltou uma introduo para melhor abordar o contedo.
12292,trabalho faltou uma introduo e o quadro fugiu um pouco do tema abordado.
12299,O trabalho fugiu um pouco do tema proposto; tambm no foi feito o quadro solicitado na atividade.
12303,O trabalho faltou uma introduo e o quadro poderia ter sido mais abrangente a respeito do tema proposto. Tambm faltou a capa; contra capa e referncias que so indispensveis em um trabalho acadmico.
12305,O trabalho faltou uma introduo e o quadro poderia ter sido mais direto e resumido a respeito do tema proposto.
12308,O trabalho faltou uma introduo e o quadro poderia ter sido mais direto e resumido a respeito do tema proposto.
12314,Trabalho bem elaborado; o tema foi abordado de forma satisfatria.
12315,Trabalho bem elaborado; o tema foi abordado de forma satisfatria.
12316,Trabalho muito bom; o tema foi abordado de forma satisfatria.
12317,Trabalho muito bom; o tema foi abordado de forma satisfatria.
12318,Trabalho bom; mas faltou uma introduo para melhor abordar o contedo.
12325,Faltou o referencial terico e uma melhor explanao em relao metodologia e a descrio das atividades desenvolvidas. No recebi as fichas de estgio.
12330,Trabalho fugiu do tema proposto; tambm faltou o quadro solicitado na atividade; bem como a capa e conta capa.
12331,Precisava de uma melhor explanao no Referencial terico; Metodologia e na apresentao das atividades desenvolvidas/resultado.
12335,Voc no postou o relatrio que era o principal objetivo da Web. Pontuarei apenas as fichas.
12336,Introduo retirada do link: http://www.virtualeduca2005.unam.mx/memorias/aiesad/Mesa1/Sabrosa.pdf. O quadro poderia ter sido mais abrangente.
12340,Muita copia da internet e sem editar o trabalho
12341,Trabalho retirado do link: http://www.virtual.ufc.br/solar/aula_link/llesp/A_a_H/didatica_I/aula_02-6547/imagens/01/novo_paradigma_educacao.pdf
12342,Seu trabalho no consta metodologia; referencial terico e nem as fichas de acompanhamento.
12362,Plgio da internet e no respondeu o crterio avaliativo
12367,O objetivo principal deste trabalho era um relatrio. Pontuarei apenas as fichas j que o relatrio no foi submetido.
12369,Seu trabalho no est estruturado em relatrio de estgio.
12378,O trabalho faltou o quadro solicitado na atividade; A introduo tambm ficou extensa; fugindo um pouco do tema proposto. Faltou tambm a capa; contra capa e referncias que so indispensveis em um trabalho acadmico.
12379,Faltou atender as exigncias da avaliao
12380,Seu trabalho no est adequado s orientaes do relatrio. Voc no anexou as fichas de estgio e no fez referencial terico.
12389,Seu trabalho no foi melhor pq tinha muita cpia da internet; procure no prximo escrever com suas palavras a partir do que compreendeu nas leituras; certo?
12391,Trabalho bom; mas faltou uma introduo para melhor abordar o contedo.
12414,Texto pouco desenvolvido
12416,Vrios trechos copiados do endereo que segue.: http://www.uesb.br/mat/download/Relat%C3%B3rio/EstagioI/Rosangela.pdfrios
12418,O trabalho faltou uma introduo e o quadro poderia ter sido mais abrangente a respeito do tema proposto. Tambm faltou a capa; contra capa e referncias que so indispensveis em um trabalho acadmico.
12421,O trabalho no possui estrutura de artigo de opinio. Alm disso; faltou uma discusso crtica sobre as atividades de escrita na escola. O grupo no apresentou a ficha comprobatria das observaes.
12425,O trabalho no apresenta a estrutura de artigo de opinio; mas analisa o trabalho da produo de texto em escolas pblicas e particulares.
12429,Trabalho retirado do link: http://www.virtual.ufc.br/solar/aula_link/llesp/A_a_H/didatica_I/aula_02-6547/imagens/01/novo_paradigma_educacao.pdf
12434,Trabalho bom; mas faltou uma introduo para melhor abordar o contedo.
12435,No est estruturado como relatrio e sim como projeto. No cumprindo portanto; os objetivos da Web. Mesmo assim avaliei alguns aspectos e atribui nota.
12437,Trabalho bom; mas faltou uma introduo para melhor abordar o contedo.
12439,Trabalho bem elaborado; o tema foi abordado de forma satisfatria.
12440,trabalho feito em grupo; fora dos critrios de avaliao
12442,Voc no enviou as fichas de estgio.
12456,No est estruturado como relatrio orientado na Web; mas atribu nota pela explanao das atividades desenvolvidas e as fichas de estgio
12458,O trabalho faltou o quadro solicitado na atividade e a introduo ficou extensa; fugindo um pouco do tema proposto.
12463,Trabalho bom; mas faltou uma introduo para melhor abordar o contedo.
12465,Trabalho feito em grupo e fora dos critrios avaliativos
12466,O trabalho faltou o quadro solicitado.
12467,Plgio da internet
12470,Trabalho feito em grupo e fora dos critrios avaliativos
12492,O quadro fugiu um pouco do tema abordado.
12493,Trabalho bem elaborado; o tema foi abordado de forma satisfatria.
12506,No senti a contribuio de vocs no referencial terico
12508,Seu trabalho est igual ao postado pelos outros integrantes do grupo; no entanto nas outras postagens tm o nome de todos mas no conta o seu. Por favor pea aos outros integrantes para me enviarem confirmao sobre sua participao neste trabalho.
12516,Seu trabalho foi bem elaborado mas lembre de format-lo sempre de acordo com as normas da ABNT.
12522,Seu trabalho cumpriu com o solicitado; apenas encontrei um pedao da introduo em um site. Lembre-se de utilizar textos assim apenas em forma de citao.
12523,Seu trabalho abordou o tema solicitado; porm encontrei trechos copiados de pginas da internet. Lembre-se de utilizar trechos assim apenas em forma de citao.
12528,Encontrei seu texto na internet nos sites abaixo. Voc no cumpriu com o solicitado; seu trabalho no possui nem identificao.
12530,O texto dissertativo deveria ter; no mnimo; duas laudas. Encontrei; tambm; vrios trechos copiados de sites; lembre-se de utilizar trechos assim apenas como citao. Procure formatar seus textos de acordo com as normas da ABNT
12531,Seu trabalho possui vrios trechos copiados da internet. Utilize trechos de outros autores apenas como forma de citao para evitar a caracterstica de plgio.
12533,Autieres; seu trabalho foi; grande parte; encontrado em sites na internet. Voc no utilizou esses textos como citao e nem colocou as referncias. Tambm importante que voc formate seus trabalhos de acordo com as normas da ABNT
12534,Seu trabalho foi; grande parte; encontrado em sites na internet. Voc no utilizou esses textos como citao e nem colocou as referncias.
12535,O seu trabalho no possui capa e contracapa e no est formatado de acordo com as normas da ABNT. No cumpriu com a solicitao de; no mnimo; duas pginas. Seu resultado de pesquisa foi muito sucinto e no consegui identificar quais informaes foram repassadas por alunos e quais foram repassadas por professores. Se dedique mais.
12536,No percebi sua contribuies no trabalho. Fica o alerta.
12539,No posso avaliar seu relatrio se voc no o submeteu.
12540,O seu trabalho no cumpriu com a solicitao; pois no encontrei traos das entrevistas solicitadas. O trabalho deveria ter; no mnimo; duas pginas; alm ser formatado de acordo com as regras da ABNT.
12544,Diverso trechos do seu trabalho encontrei em: https://ri.ufs.br/bitstream/123456789/431/1/RelatosAgresteSergipano.pdf Fica o alerta.
12545,https://ri.ufs.br/bitstream/123456789/431/1/RelatosAgresteSergipano.pdf
12546,Voc no estruturou seu trabalho como foi orientado. No fez o referencial terico; metodologia e nem anexou as fichas de estgio e entrevistas. No entanto tentei considerar os pontos positivos para dar nota.
